0.6026187262,
1.196159847765855,
1.0426898036605559,
0.397005937272099,
1.063303769881543,
1.2160645713911273,
1.185188077369236,
1.3918888584120825,
1.9534472105410352,
1.4855586227698518,
0.42826913837889274,
2.241646652865726,
1.8468090308491134,
0.7269487505759069,
2.449725687621037,
3.032784397241355,
2.4420745040829046,
0.9549119722536805,
0.03685557000493894,
0.5843414046496743,
0.3800640563805411,
2.1349846945156274,
1.9552716760762956,
0.023335497125732244,
1.2609652588840354,
1.2389224194193658,
0.968497985914363,
0.6387093215863211,
0.4794761065827442,
0.014957605121953635,
0.2605664864096932,
0.7661037533713106,
0.2791286368183033,
0.6690233694447003,
0.2668429827119121,
0.16407276222370748,
0.1112216323652329,
0.7305516723341271,
0.870151117355192,
0.9988182334372631,
1.0458526608710201,
0.9422385124466784,
0.8470342760109386,
0.7991718335388321,
0.29785931038513935,
1.767625227840288,
2.2536075326659675,
1.537159228630932,
0.007047883773944919,
1.8093877821932616,
1.5080378753306063,
0.6400518118640531,
1.4519343146353314,
1.9002495722810626,
2.203494583298121,
2.7891346975836755,
2.3377799485251107,
0.12479995940209038,
1.072734497961581,
0.15264178020112204,
1.7522918614068252,
1.6825228753409762,
0.1502584076459813,
1.1409411475165498,
2.485664457831434,
2.4351903383277618,
2.1488247716569235,
3.2362364852080634,
3.711078875047927,
2.700872462693485,
0.24112334328809687,
0.8272429311976673,
1.0341201616499847,
1.95598734341055,
1.4983526597934855,
0.3275018475769468,
0.7178617161621894,
1.5314336454025723,
1.3500529475763776,
0.8442022761814274,
1.7970338183548784,
2.866099054986523,
2.7835632736119433,
1.833858702167796,
1.479134850331839,
0.42262990527363653,
1.5923416561109625,
1.9816395544811962,
0.6762364653932026,
1.4681037457449504,
1.7670593308544353,
0.4845058606027964,
1.7323061638000048,
1.306014169420723,
1.2662573099341057,
0.02246168899999912,
1.279109440156767,
0.036422185290307316,
1.4425200602967971,
0.33031139321668085,
2.072963929449082,
1.3783728359915548,
1.7363998633270077,
1.4017712507181732,
0.8520548911729826,
0.11409808773387968,
1.6152078516775328,
1.1128123563138663,
0.9044357600000007,
1.771204488900141,
1.1099532537427665,
1.160276926233328,
1.7203466100384848,
1.665626278542237,
0.829925420194419,
0.11857724251764781,
0.48136033086463986,
0.9135864918049829,
0.6982313573603142,
0.7529622704260378,
2.884149592910384,
2.7642269073555377,
0.914960661013452,
0.7816689392684728,
1.2673894436925839,
1.1522143935645097,
1.8880235724497494,
2.2650062414666063,
1.0262138176536022,
1.566432864528885,
2.4000736991287637,
1.539092309138316,
0.1978318701416308,
0.5394916342717266,
0.9259039127242282,
0.9932860236172213,
0.9730208472892538,
0.2102723899338584,
0.8357079934041136,
1.6917529394508257,
1.4073633373914676,
0.5561671270539364,
1.4693721406461246,
0.8191391754719025,
1.6364638353628065,
7.014796973016968,
6.83048541570922,
1.0594283704427434,
0.20388926642623925,
0.905533162737067,
0.10817755677859217,
0.9833058257249778,
1.444149037902094,
0.7143767602992551,
2.009549253416225,
3.0508657476511867,
0.9386824236770485,
1.65623901877305,
1.149524740092497,
0.7938145116984484,
1.6024174714689563,
0.9231234317156984,
1.6958548738170736,
2.1403758635741768,
0.4075036384307922,
0.45484336214690874,
0.2521067781207013,
0.652525221382409,
0.7881921197816025,
1.3715967287978017,
2.39259419080996,
1.8358593365289202,
0.9022273536495145,
0.7841861107882042,
1.6271683839999995,
0.14285931895957535,
1.5014528913467873,
0.6916418533921417,
0.24738140696073016,
0.320329795674542,
1.6558564695594655,
2.488992397177457,
0.7496864233410662,
0.286474859806722,
0.2408367509381451,
0.7216414083976035,
1.9091148308330912,
1.968973809561948,
0.5190549149015731,
1.1720983825025437,
0.9767579957233391,
0.7842897926710528,
0.10003605273649964,
0.788309421807586,
1.9831984163339382,
1.4286906467936944,
1.5075046326693111,
2.5985550135239337,
0.7269447547492406,
1.819617209169593,
2.003941689032169,
1.2665026953453589,
1.3297607252398476,
0.8458373757628215,
0.0752403489269115,
2.057937677635207,
3.3374486070987173,
2.967066184807961,
1.053065283476852,
1.291729067472522,
2.9779641334582316,
1.8597068886231853,
1.516267511766019,
0.04431998125396308,
1.084771026980696,
2.649867640885299,
2.15229319714413,
0.6258699187826127,
0.42823610735075496,
0.8771163581256669,
0.17345024821965413,
0.13489113095818633,
0.6173554146314407,
0.6412626962393634,
1.360898072393707,
0.2614494726519126,
1.321541207923757,
0.4642045471093823,
0.6789457755294339,
0.3537709698737942,
0.484358796298444,
1.5168189814256092,
1.9662571666599304,
0.03130013299223484,
0.5762346558533323,
0.42496566110148504,
0.89278945268186,
0.2973539571679891,
0.10645338303219835,
0.7087964143258464,
1.0927287154156222,
0.14734542857866498,
1.5637957152735689,
1.6774623839486704,
0.6275774732674383,
0.8844966099217594,
0.7585991491018879,
0.4767261994977438,
0.44662660640456403,
1.2709206974752263,
1.8187524422451644,
1.269993973750885,
0.4209928633270692,
0.6618202078478282,
0.4900571410392578,
1.4531490275238195,
1.899866930503185,
0.3166587775740536,
1.22275967666426,
0.3319354544799684,
1.0958876284797023,
0.9836623124137748,
0.3547690963170839,
0.8323252410252905,
1.6022836421962217,
1.3743612627231478,
1.3211143744154477,
0.6143240505713728,
0.3906024022692054,
1.3161323163933358,
1.1471308464040963,
0.2608683366603643,
0.9992263386659049,
2.0079110894239895,
1.5030000637629948,
0.8701303392218847,
1.3948609995464667,
0.24430662867224218,
0.9703408303840501,
1.446767852335124,
0.12201644315259387,
1.2164071259780131,
0.9546373059785326,
1.8578642828805265,
2.325752375050641,
0.7485876842544351,
1.2932874024317362,
0.5345670125970038,
1.34152461423644,
0.7319631392615007,
3.848870348955547,
6.06973135735593,
0.5478212638883396,
2.6492014418207788,
4.580272692152336,
1.7753363824569481,
0.6733308596455708,
2.7602263114718433,
1.827778488976549,
0.2927574831980152,
0.8488483488081503,
1.4452720597399813,
0.4953331645682065,
0.8870397001849095,
0.7746153432318259,
0.027801493710975154,
0.6686666925402631,
0.5515618822134084,
0.35792721585113474,
0.8323395690991675,
0.22776516238107022,
1.0857679858829428,
1.8375114668954033,
1.2518373747248588,
0.1852948597905246,
1.2128469464191123,
2.670742616522088,
2.9713186314754054,
1.7372253656607304,
0.4063691309875388,
0.6133517468303463,
0.787357304123965,
1.5747589817811942,
0.2996078305449777,
0.8742923001555529,
1.4065979472054135,
1.7391209633156024,
2.184349030187257,
1.5567377779651574,
0.4553656585161669,
0.2761758947109378,
1.1336347623230447,
0.36830379259620766,
1.9022122471892609,
1.872547650282651,
0.614958986385183,
1.0102855842947127,
0.8233655879897744,
0.15428258023834832,
0.313451789586309,
1.8418985701379857,
1.9096739414419341,
0.9241301510407429,
0.8541606542491782,
1.2136439382239024,
1.238843820024729,
0.794942403003834,
1.4311369527386828,
2.372783403553047,
0.9616977058,
0.33214762043164003,
1.1613508582317733,
1.335764651733246,
1.1233074105567569,
1.9354542344253787,
2.782018795585822,
0.12424651751844035,
2.158706080353938,
2.751137103923956,
1.6531023330274157,
0.4607669045569147,
0.7978845460111793,
1.0009224953301552,
1.6432880796121125,
1.4103222310069423,
2.2149957240640625,
0.8509483404123356,
1.238299294346663,
1.5707982082644085,
1.5712620661788372,
0.18135423927005762,
0.29925369492695675,
1.9338344067864763,
3.163630276051081,
3.3371167755549673,
2.575523263632134,
1.2624146947575683,
0.5123307812245397,
0.8054405162093052,
2.776378167350151,
2.9298233227063646,
0.19411181007992556,
2.1466826393644793,
1.8204845644858576,
1.0599515974889258,
1.986396832274012,
3.0169672054800696,
2.0482884792953056,
0.8065314678136101,
1.1340726162996924,
1.410415076205762,
0.05730840650681911,
0.5223820304262347,
0.42049696634335654,
0.6119413556597237,
0.5811781470394037,
0.2662330685962714,
0.3652949181411819,
0.261513290008759,
0.22564515704177054,
1.1110185273917146,
1.2992586147363814,
1.2423429817362779,
2.1330163698478994,
2.5921707419611817,
3.003782200871577,
1.113378968559312,
0.05813219379827372,
1.4662854353611383,
1.313887634329717,
0.26427603920332166,
0.8391565303716783,
1.3856554756158197,
0.7827732642567297,
1.4881961501032646,
1.6056647152368273,
0.5906059130035818,
0.5792378362987243,
1.5710552161219424,
2.140456247713809,
1.9043104254393624,
0.09307900194267085,
0.9258215186030965,
0.05966555717717406,
0.9494677661594653,
1.3919892635857851,
0.935856393670674,
1.177468144921252,
1.9549683446113073,
0.729272129752868,
0.3821563649976165,
1.0346594467507513,
1.6397779042403455,
1.1827041874913142,
0.7414214106166394,
1.0038071210500417,
0.7470957820411644,
1.4062319656294173,
0.5962283569455482,
1.8744717146774672,
1.57886594555749,
1.3950771404342588,
1.92536682912168,
0.021498149077426837,
0.3994493253181309,
0.3244312633161402,
0.10557876044562613,
1.4956495825728287,
2.5255908848743487,
1.9986533037056293,
0.2774710791862348,
0.7185746501582942,
0.6155258589701741,
1.2774029285613087,
1.4541320250962881,
0.17244162883847614,
0.6776142204265122,
1.0909617387733077,
2.6528025893626093,
3.5150573380162697,
2.4110069416179654,
0.5989180372783554,
2.7557264316591494,
1.2731039036285134,
0.12262142518000413,
0.8395469844748853,
1.182196371159595,
1.4138918388021209,
1.5542594343656608,
0.3624266501041445,
0.2389846741140736,
0.605289377688761,
1.8190201288593721,
2.364674542616094,
2.018070573911267,
1.5265623669493504,
1.5389446538370812,
2.2337918487709802,
1.3534339131429247,
0.15929707665780438,
0.4885743860209602,
1.1563436167506376,
1.6201760220880483,
0.40933379352798954,
0.47136437455421504,
1.7374528993922984,
1.2910869958064437,
0.2469734743783131,
1.2628447378040175,
3.3175847164325933,
0.3675765998079634,
2.303162372317724,
3.014826685883093,
2.9514028825849947,
1.3604371821830632,
0.2983483296601044,
1.8315662988005583,
2.182324005426778,
0.786788571017004,
0.7474959380396076,
1.0268928263052077,
3.833061797495237,
2.054891617083672,
2.3298710898634827,
3.3052139260923226,
3.8240068629900095,
1.6529567950667692,
0.0581956791741642,
0.35028199966934354,
1.1866568885612516,
1.3718353130223573,
0.16024427073419542,
0.5764616907434932,
0.027168067009389594,
0.9103914077930939,
0.1439498827474136,
0.9893733734686493,
0.877291839971445,
0.32857739529539975,
0.17031807044804362,
0.9644936080047678,
2.8570135140869,
0.8145372477838325,
0.17734624879742486,
0.39755984092048224,
1.8977470218864512,
2.5345482980813068,
0.868870088163471,
1.6093316019903718,
0.9365785347003586,
1.3649132948300169,
0.992090055005727,
0.009324905478710259,
0.21998610876202068,
0.15401971496434091,
0.9600853570949764,
1.6047758737904294,
0.4078747315594255,
0.002366043519851656,
0.5422321448610109,
0.0594340442127861,
0.2673047592371787,
0.9952365327688446,
0.7057225127254513,
2.2913587201318895,
6.1054473391117545,
11.355171094834509,
0.7092279241996764,
1.8384537805535808,
0.49637887673398173,
1.5054060382263599,
2.9648830802645993,
2.3501826988337324,
2.817001325248041,
1.2282437267777317,
0.8623489185877172,
0.767938771123569,
0.35470084337305,
1.0962496104626842,
2.67189223680077,
0.7885555857484083,
0.13473363307586353,
0.8921602417889059,
1.0771998241460268,
0.9904889552393561,
0.6777842654278098,
1.0970168811836933,
1.2360349592352664,
1.075408469933237,
1.3645840588893539,
0.4342864074663217,
0.18818030782694353,
0.16912748905122668,
0.061522606038982595,
1.586145938325831,
1.331532934461847,
0.5906110352295981,
1.1177886671393442,
1.0121914366937286,
0.10938380021382725,
1.0618639732424782,
0.2850829138001642,
0.21025210385899773,
0.0961307921690416,
1.2510351963866064,
1.7875207327563636,
0.3021551870171897,
0.3900474541425805,
0.1654581781402437,
1.3584641641257684,
1.3230118811671396,
0.5677134008852213,
2.3746478374357283,
2.3633792241625544,
1.2233396060568336,
0.4371830470187008,
0.7715885137544727,
2.1015649582168763,
1.360639315381594,
3.878872431957729,
1.62780037713531,
0.335876297874436,
0.5996313485983445,
0.22993370989326622,
0.09208747640766181,
0.37113193378016696,
0.8676167370845648,
2.07400301554937,
2.7242575850431106,
0.8386453103521306,
0.08308729684053119,
0.07698548621162273,
0.35649975047055293,
0.5511103178804128,
0.9171403135822043,
1.4318299361652649,
2.9618383752028783,
4.565755540652211,
1.195165525651573,
1.4972386882462825,
0.6666694811149401,
5.027476284572078,
4.945869809329638,
0.20433305021833975,
1.062794387925005,
1.0234891961398613,
0.6708610284838432,
0.9370059719355006,
0.6319222857290798,
0.7171804965008508,
0.282119246143538,
0.46429386663851874,
1.171848517842157,
0.741697279625162,
0.9001100971470317,
2.235006567202158,
0.5236567061298195,
1.944098151200749,
1.774294028531224,
0.5851447661185459,
1.0258159436385548,
1.3868010607332049,
0.04728688677023601,
1.4523724573903487,
2.0881588267685154,
0.24897583420883515,
2.423314954338312,
3.100335451501431,
2.7099157118230037,
1.1939690443779098,
0.2218398580514558,
0.8433394176711041,
0.004207505604279319,
2.819018070357247,
2.1504632974368305,
0.9382208106099749,
1.934693279012043,
0.8751047001171031,
0.21796358391880755,
0.40226787337476955,
1.1194444639727081,
0.3858654730183062,
0.9116611799253247,
1.3985986185354766,
0.9098008391793319,
1.0708317468673032,
0.5973267384358096,
1.2719562446111607,
0.1567036168205801,
1.199166059902755,
0.5216252740032803,
1.174668658537766,
1.083230693909157,
0.026471395066591817,
0.7599588844448384,
1.9960471310512722,
2.3499558780944754,
1.058500534102895,
0.118603844389751,
0.00232398503076716,
0.33904129513327314,
9.957650557140791e-05,
0.4739215565409537,
0.834086341942412,
0.40986860967843586,
0.32893074535887207,
1.2587006264292429,
0.39823559326902735,
0.9940186507865306,
0.20941096096618167,
0.4787566191524793,
0.07418461859647124,
0.4782929572811778,
0.41420684025360643,
0.5688940688548908,
0.9136144072551156,
0.13297260798575355,
0.5676095855083851,
0.3693433282290903,
1.5561508696857032,
2.321749410584912,
0.969304131627235,
1.9726792293145796,
1.1354443945653077,
0.46313791065605,
0.6757783557379922,
1.6185792935797172,
1.7389352094603963,
0.16578148746139282,
0.06685032014837787,
0.09482731061518987,
0.35733382679138664,
1.0746691751021114,
0.7720553706785348,
2.6822577307209126,
1.6009808379737918,
0.29510668374394516,
2.0961668535925373,
3.207522460067487,
2.967456472082664,
3.2282269122438416,
1.9032654390786434,
0.12544852375315485,
0.8320392887217777,
1.8726510916372945,
0.5635176960112023,
1.9257013180968805,
1.0671818706705138,
0.4611906065716014,
0.11611721320217855,
0.006704223645004868,
0.38971994313158353,
0.23950645642226284,
0.8346128444606157,
1.908217398282096,
2.1593670849813695,
1.6125206651968171,
1.381625083604704,
0.8621506999371156,
2.398719003360793,
1.7692349239107121,
2.349095597198561,
0.4385541693648518,
1.580435407002787,
1.7373045275316474,
0.20750234287524874,
0.4711773134555144,
0.6332345085479361,
0.8298975174847028,
0.16788564719580304,
0.08546799698356145,
1.07250950905048,
0.24809484985821711,
0.13592371891019203,
0.206449883860599,
1.3981946062345088,
1.5181871193446064,
0.822361240976894,
0.45690552158211456,
1.835635028086542,
1.516340465232154,
1.1460516409189045,
0.8366098941805984,
1.473060194879965,
2.936132797294563,
1.0625851285639651,
0.3517231331354431,
1.7153377935082172,
3.5888454787970256,
1.6085976617165632,
0.5965148573802602,
0.4689071606100967,
0.15992058149618005,
0.9727332467323918,
1.603639467099091,
1.647436201180744,
0.19842549028648013,
0.697549921333569,
1.0081004546785843,
0.8991654432784324,
0.07916661213128756,
0.25329140133987527,
0.948051677871808,
0.947180592061558,
1.2961851245448506,
0.21010982173191356,
0.6055292362062983,
0.812568808909965,
0.38639262809319147,
1.0553179616972679,
0.3487113966264589,
0.594013578184363,
0.833040359316129,
0.3062828081186753,
1.832605624649725,
0.9175669757510011,
0.2609737723373134,
0.5913916044565539,
0.7227116397321289,
1.4594980367127415,
3.1596800463713413,
1.8118992023476777,
0.06385260704439244,
1.5647813004677216,
2.0124569315967826,
0.8609359589861161,
0.798566616168898,
1.1808927292914837,
1.2178606824776756,
0.8310161407209713,
0.5840828951670375,
0.02019039487632346,
1.2999612494414927,
0.9796657667637377,
0.2992910457777809,
0.05369406033842384,
0.2077454987092279,
0.01223558278022082,
0.0003071871562784957,
0.11544404635216637,
1.1102853290724752,
1.5672521582319243,
0.11293666157293954,
0.49495430031111265,
2.081163702711374,
3.3092065256574728,
3.6317071072131646,
1.7673414366856193,
1.1361706784915968,
3.020252448471271,
1.6372932686441797,
1.4055410995522082,
0.5299037145111649,
1.0670012233737076,
2.3167219814451783,
2.4947112358557693,
1.6269992996198201,
1.08512296491968,
0.9679899694393234,
1.9289067003922709,
0.30461252721860155,
1.8925857269536708,
0.969929302514047,
1.5897351217172386,
2.076960821432077,
1.329212167123649,
0.12877829967681934,
1.0625622727594826,
1.2073180199895817,
1.3316452297617047,
2.120388905191175,
1.7388714934325051,
0.11349567010248006,
1.5351631220898112,
1.6992058587437013,
0.6736826090140662,
0.8067984612188066,
2.8356450323878795,
1.4035833675138374,
0.6612571552341225,
1.1565517116325608,
0.5768352741891225,
1.1499786135328975,
0.402827686460293,
1.644442100803004,
0.7697213890399192,
0.2307686636922027,
2.001729178921218,
1.2064029987269271,
0.48435551535999893,
0.3789727049620297,
0.7803512732204834,
1.0983028767589977,
2.7296651630016795,
1.3674997001764313,
0.48489800138108796,
0.8193870677989594,
1.2650589072550706,
0.5616886527997459,
0.7574681115858759,
1.0509032124473776,
0.23884301145862322,
1.1793312190991334,
1.4606743097637973,
0.08409044669645874,
0.15375762930162346,
0.009247843303404253,
0.4821561643182116,
1.2400794129000072,
1.2123319161117214,
0.33044334414886434,
0.22672947056167433,
0.12532274143906816,
0.881561826009265,
1.5710976610241332,
1.6592113997622273,
1.081277860990848,
1.1343001478132069,
2.0966307577644074,
1.1800424042372057,
2.3245298139176365,
0.8319921304299371,
0.6631814923516149,
2.0042738472705492,
1.4967100722566387,
0.39196852119904724,
0.4958626099848931,
0.49109954958211377,
1.775076637390995,
0.8343008521649228,
1.4308983367412198,
2.017204098725193,
1.4694995108472753,
1.6861370441968047,
1.7984395374626259,
1.2266858440701116,
0.470186579946217,
0.8939104309013846,
0.24221112476631618,
2.524819205382348,
2.7506295724607748,
1.6379991654218902,
0.27664999392016537,
1.195286769991855,
0.6153805297728964,
1.9536428263250687,
2.7352284947872203,
3.0550830256806516,
2.5477760149295614,
1.8976564266468872,
0.5959143425573038,
1.0951860125929587,
0.9047271860605243,
1.5068598285503967,
0.4964883774244391,
0.14804082087806564,
0.1978792286127357,
1.5444724065284599,
1.97275425341309,
1.3912165651593582,
0.2771474084246952,
2.5432231719599945,
2.170647067563519,
1.115464504305876,
0.590244649246542,
1.7582071069318546,
2.358833203992939,
3.2617191772792182,
1.8564031483672783,
0.25926294260541005,
0.6565244828287211,
0.33490951820633386,
0.5656949993557105,
0.08121654872181154,
0.12856279546637742,
0.4749390727411489,
1.7161030384852678,
1.3096977667015224,
0.11438917302431223,
1.5708348310983893,
2.164589822032089,
0.8407010748995459,
1.1157485149136235,
0.060720259298466396,
0.9750805437274833,
0.02931466715236088,
0.125388506347346,
0.11717716695329689,
2.1147727132646748,
2.817469851978933,
2.4288451525504167,
0.370119333997756,
0.4371443269240584,
0.3825231190960594,
0.1967725741650893,
0.24387312629579072,
0.4620928036558113,
0.6466715594387229,
1.0696830581159642,
0.09454330274562273,
2.362413382340018,
0.6475821060430942,
0.9510567299900572,
0.9525069325439558,
2.2791832641504293,
0.89379993914117,
0.31561791900537084,
0.3195525052034282,
0.5147976417839102,
1.4625859136709185,
0.8491798650318867,
0.7463812446687554,
0.613557224444676,
1.417262353982114,
1.403650515348443,
4.001862948001358,
4.156706905756544,
0.925873956258288,
2.2605201079305104,
1.176094101789214,
0.8154416745500985,
0.660768157779768,
0.14988121304766905,
0.47075100902935635,
1.218190638718206,
2.5928958683341943,
1.279172119195691,
0.9597006676368025,
2.0230294117520002,
1.3814003205806547,
1.089219586269474,
0.6730953176705735,
1.1281343895151414,
0.7127894536932443,
1.7770435930096087,
2.5911548373491433,
1.2140384510539626,
0.9097646381584595,
1.483608709988634,
0.21653271856323386,
1.186961146573167,
1.0342042227210897,
0.7829002579490796,
0.381257065277889,
0.5058233340355073,
1.1699371128282783,
1.4906018765918598,
0.8415117444270936,
1.7405707363078784,
1.6853718384954977,
1.254042594695114,
2.0353735156282244,
0.5405321969655399,
0.4795284169620325,
1.0099324325136239,
0.0092928653801461,
1.142951802623628,
1.5651021421743352,
0.29136696891310604,
1.5734435564978497,
1.243821855466628,
0.8031570789494789,
1.157330415424283,
0.8587140657592667,
1.9606194925035358,
0.86036640938147,
0.7386041761493726,
1.396039515003772,
0.23436044442417026,
1.571219454095394,
2.0211107040250296,
0.13272814098274166,
0.9098034968515498,
0.5938187289502922,
0.9992337571694955,
0.2702032927621491,
1.1113065900871475,
0.4387186446111795,
1.7404157462547556,
1.1632195544265538,
0.8753002745076562,
1.096711681467533,
1.7077968726161525,
2.205722980295924,
2.4538847508824015,
2.4988097090929,
3.071158731571324,
0.13626814136340007,
0.15911285538266523,
0.1016666749061371,
0.2400169967613409,
0.5380965344153418,
0.9431037730441847,
2.0627104656318216,
1.0888543344656056,
0.0916214494657164,
0.7240975105324459,
2.3301777962222157,
2.8301814276508357,
0.21752381552357394,
1.4926720189376816,
1.1080686277464322,
0.5702734809818474,
0.8259698420000002,
0.7745953727822557,
0.0885298457934485,
1.5312315004320476,
1.6216231729477086,
0.5623714727165559,
0.4953091278188753,
1.944562608099084,
1.0749139190106636,
0.8515167841129079,
2.2651660919930516,
1.6407859409929346,
0.5603161381832034,
0.764249888580147,
0.016436844427873843,
0.06716540809324456,
1.892826487955159,
2.669573570300064,
0.9638306360830186,
1.8864264356108167,
2.089950171354131,
1.0819274259721219,
1.4280041332917937,
1.1131249957353655,
0.5647960437110902,
1.4095657320679162,
1.9435098329328773,
1.1512858680491656,
1.0462752482560995,
2.928289223912284,
2.0464806506697024,
0.22100410956860905,
1.9470320277748752,
2.94295994364579,
2.8827560186698853,
2.626433542262897,
3.0601438564211527,
3.3669473779223114,
1.5356954592408825,
0.2418120823042091,
0.12008749277528827,
0.37401773317878634,
0.05769890276159618,
0.9575849133242106,
1.9583508956571727,
1.8614074088884291,
1.8964476804972463,
2.3114631085210715,
0.5679668507867812,
1.180148734236341,
1.4116141123046255,
2.133246277557728,
2.5390815082875,
0.49864392662066837,
0.8881034008308447,
0.018790412987126165,
0.09158268860123338,
6.6791545966333015,
7.667053877492211,
2.094373679969057,
1.4753664309813854,
1.7753123432188969,
2.190472510414043,
1.6598609503579862,
0.06452079692110535,
1.940278373062553,
1.4632584869899017,
0.07010207706149334,
0.18014075335853244,
1.758103233644217,
1.3521445948211535,
1.106687835000242,
2.639245244103864,
2.0274932108611994,
0.8778853914737221,
0.22157141345564457,
0.5284011770152716,
1.4263664540894125,
0.62273003651745,
1.0449784760277443,
0.1455851641948094,
1.5309084480196564,
0.6053788385935307,
0.3437862260795755,
0.0912442941775877,
0.127714718342729,
1.3565386584577095,
1.844656705431125,
0.12034487451425295,
0.951096162275327,
1.0850025817472753,
2.083597878879142,
0.08474751309058298,
2.5643934764229197,
1.46598687565094,
1.8833643839399943,
2.9783044501477876,
2.4005010712360466,
2.9124918497548933,
3.2716839822214645,
1.5311664194879822,
1.5064086830629722,
2.1127127829134476,
0.19288222176997458,
0.46012440110503905,
1.1838611628413316,
0.9426977151560422,
0.18212385649236823,
0.06289742222894636,
1.162171357836423,
1.6238914470573593,
0.7980292104638411,
0.6722900026719297,
1.8417981496815694,
2.778128735818459,
1.9103421390609285,
0.09987717881566525,
0.09301765883490233,
0.9087095754920261,
0.897216361810223,
0.37185578614990195,
0.9082891863100102,
2.281522236276433,
2.4505045186018983,
1.497006059976987,
0.9363652828176826,
1.749773421392507,
2.766416437553251,
2.2094530978107727,
0.5324335652649684,
1.0426922646790722,
0.8427688596759122,
0.9362353348104836,
0.35762077761573385,
0.6832193269606157,
0.727640649015551,
0.14982071767816407,
0.45174523726199844,
0.14583991122453036,
1.9762444779667452,
2.213277100147932,
2.0351559643711687,
2.322173984759731,
1.5658580112023726,
0.18333811490803778,
0.42435139106496345,
1.3407877824030128,
3.17396999824906,
3.7138401989816674,
3.5965982568498744,
2.2875589836083026,
0.2562486290783565,
0.24490139059368643,
1.4340005657746606,
