0.01414214,1.316575,-0.6026187262,-1.348436858
0.02828427,1.34448,-0.30331708,2.014720228
0.04242641,1.484125,0.8180880424,0.3692949477
0.05656854,1.50973,0.3457587462,1.421209986
0.07071068,1.52289,-0.8429846916,-1.008597047
0.08485281,1.53997,-0.2522664701,0.8913761492
0.09899495,1.5572,1.00493097,1.190035869
0.11313708,1.58553,0.002193055481,-1.939489437
0.12727922,1.61775,0.5078811462,1.064695839
0.14142136,1.64118,0.1337156608,-2.17429377
0.15556349,1.698285,-0.09152775322,-0.206697126
0.16970563,1.712235,1.029782879,1.716246645
0.18384776,1.73573,1.083630256,0.2243184167
0.1979899,1.768855,1.031870968,-1.428982097
0.21213203,1.83055,0.3446706612,-1.815584066
0.22627417,1.863705,-0.6920713197,0.1619799746
0.24041631,1.903205,0.7246558335,0.4941644704
0.25455844,1.944245,0.3290522742,2.190035441
0.26870058,1.97741,0.461742319,-1.589573177
0.28284271,2.004255,0.8722496717,2.503714382
0.29698485,2.03739,-0.6651046858,0.6054224361
0.31112698,2.061005,0.3300523679,1.057323231
0.32526912,2.09646,0.173297746,0.4097067633
0.33941125,2.12262,0.9809084663,-1.82225405
0.35355339,2.16117,0.8959135048,-0.7577845187
0.36769553,2.17416,-0.5247599131,0.9447742695
0.38183766,2.21394,1.270133875,-1.720076349
0.3959798,2.228015,1.215996187,0.6137432023
0.41012193,2.269735,-0.1043291257,0.5527611929
0.42426407,2.300045,0.1567094974,-1.714022091
0.4384062,2.322935,0.009034418352,0.5891506686
0.45254834,2.343805,-0.4225077338,-1.56457405
0.46669048,2.358175,0.4493102177,0.3533729023
0.48083261,2.38632,-0.3656243516,0.9156058066
0.49497475,2.41103,0.4683474645,1.373132313
0.50911688,2.435255,0.5269449945,2.369069058
0.52325902,2.45412,0.8830869692,2.767964309
0.53740115,2.473295,-0.4316438888,0.5766351173
0.55154329,2.497115,1.175954893,0.5060995942
0.56568542,2.52381,0.1613271918,2.93884258
0.57982756,2.53976,-0.153379332,3.0138401
0.5939697,2.556265,0.1478756709,-1.426247804
0.60811183,2.57265,1.197836238,0.8512204387
0.62225397,2.589835,-0.2505106923,0.5408787624
0.6363961,2.60639,0.5523360745,1.437225982
0.65053824,2.62321,-0.1212446181,2.18251331
0.66468037,2.63983,0.9775806266,2.530209317
0.67882251,2.656115,1.076269235,0.3083585083
0.69296465,2.67349,1.17874361,-0.4008993682
0.70710678,2.692965,1.398713561,-0.1403079293
0.72124892,2.706555,-0.1893113642,-1.462977016
0.73539105,2.725175,1.695001414,0.9316178164
0.74953319,2.748715,1.348197446,-1.610691568
0.76367532,2.76781,-0.1307542538,1.86718997
0.77781746,2.78353,1.142205807,-1.382582866
0.79195959,2.80948,1.3248328,0.8322502326
0.80610173,2.839955,0.01245483472,3.168707796
0.82024387,2.85634,0.3085309682,-0.3824628695
0.834386,2.87321,0.7317427763,0.5333010552
0.84852814,2.8899,1.429391005,0.1999708032
0.86267027,2.906885,0.1876874676,-0.9696267596
0.87681241,2.92358,-0.08692500451,-0.972520807
0.89095454,2.94012,0.7913757377,0.4993386178
0.90509668,2.96169,1.669989147,0.4858187322
0.91923882,2.975965,0.2105833695,-0.8592565553
0.93338095,2.99812,0.6880482316,2.268239417
0.94752309,3.0126,1.565076461,-0.689778984
0.96166522,3.03533,1.143485029,-1.337116339
0.97580736,3.054035,0.05959333729,-1.15325475
0.98994949,3.072575,1.065063674,-0.6782025881
1.00409163,3.09656,0.1251950208,0.5772348184
1.01823376,3.124475,0.9608063419,3.258503354
1.0323759,3.14022,0.2080449732,2.549909889
1.04651804,3.15846,0.8781181271,1.76390062
1.06066017,3.173935,0.9421919578,-0.6492609008
1.07480231,3.190225,1.920864028,2.46298714
1.08894444,3.20714,1.733091128,-0.6512433041
1.10308658,3.225785,2.027483788,1.645895262
