0.01414213562373095, 1.3165750000043772
0.0282842712474619, 1.3444799999997485
0.042426406871192854, 1.4841249999881256
0.0565685424949238, 1.5097299999906681
0.07071067811865477, 1.5228899999929126
0.08485281374238571, 1.539969999983441
0.09899494936611666, 1.5571999999810942
0.1131370849898476, 1.5855299999821
0.12727922061357855, 1.6177500000048894
0.1414213562373095, 1.6411800000059884
0.15556349186104043, 1.6982849999913014
0.1697056274847714, 1.7122349999845028
0.18384776310850232, 1.7357299999857787
0.1979898987322333, 1.7688550000020768
0.21213203435596426, 1.830549999984214
0.2262741699796952, 1.8637049999961164
0.2404163056034262, 1.9032049999805167
0.25455844122715715, 1.944244999991497
0.2687005768508881, 1.9774099999922328
0.28284271247461906, 2.004255000007106
0.29698484809835, 2.0373899999831337
0.311126983722081, 2.06100499999593
0.32526911934581193, 2.0964600000006612
0.3394112549695429, 2.1226199999800883
0.35355339059327384, 2.1611700000066776
0.3676955262170048, 2.1741599999950267
0.38183766184073575, 2.2139399999869056
0.3959797974644667, 2.228015000000596
0.41012193308819767, 2.269734999979846
0.4242640687119287, 2.3000449999817647
0.43840620433565963, 2.322935000003781
0.4525483399593906, 2.3438049999822397
0.46669047558312154, 2.3581750000012107
0.4808326112068525, 2.386319999990519
0.49497474683058346, 2.4110299999883864
0.5091168824543144, 2.435254999989411
0.5232590180780454, 2.454119999980321
0.5374011537017763, 2.473295000003418
0.5515432893255073, 2.4971150000055786
0.5656854249492382, 2.5238099999842234
0.5798275605729692, 2.539759999985108
0.5939696961967001, 2.5562649999919813
0.6081118318204312, 2.572649999987334
0.6222539674441622, 2.589834999991581
0.6363961030678931, 2.606390000000829
0.6505382386916241, 2.6232099999906495
0.664680374315355, 2.6398300000000745
0.678822509939086, 2.6561149999906775
0.6929646455628169, 2.6734899999864865
0.7071067811865478, 2.6929649999947287
0.7212489168102788, 2.7065549999824725
0.7353910524340098, 2.725174999999581
0.7495331880577407, 2.748714999994263
0.7636753236814717, 2.767809999990277
0.7778174593052026, 2.783529999986058
0.7919595949289336, 2.809479999996256
0.8061017305526645, 2.8399550000031013
0.8202438661763956, 2.856339999998454
0.8343860018001265, 2.8732099999906495
0.8485281374238575, 2.8898999999801163
0.8626702730475884, 2.9068850000039674
0.8768124086713194, 2.923580000002403
0.8909545442950504, 2.940119999984745
0.9050966799187813, 2.9616899999964517
0.9192388155425123, 2.9759649999905378
0.9333809511662432, 2.998120000003837
0.9475230867899742, 3.0125999999872874
0.9616652224137052, 3.035329999984242
0.9758073580374361, 3.054035000008298
0.9899494936611671, 3.0725749999983236
1.004091629284898, 3.096560000005411
1.018233764908629, 3.1244749999896158
1.03237590053236, 3.140220000001136
1.0465180361560908, 3.1584600000060163
1.0606601717798219, 3.1739349999988917
1.0748023074035529, 3.1902249999984633
1.0889444430272839, 3.207139999984065
1.103086578651015, 3.225784999987809
1.1172287142747457, 3.2435849999892525
1.1313708498984767, 3.2611000000033528
1.1455129855222077, 3.280334999988554
1.1596551211459387, 3.2953850000048988
1.1737972567696695, 3.318349999986822
1.1879393923934005, 3.340439999999944
1.2020815280171315, 3.358810000005178
1.2162236636408625, 3.3745899999921676
1.2303657992645933, 3.4082049999851733
1.2445079348883243, 3.425519999989774
1.2586500705120554, 3.4402549999940675
1.2727922061357864, 3.457174999988638
1.2869343417595174, 3.4744449999998324
1.3010764773832482, 3.4921049999829847
1.3152186130069792, 3.5076199999894015
1.3293607486307102, 3.527719999983674
1.3435028842544412, 3.5424049999855924
1.3576450198781722, 3.5616049999953248
1.3717871555019032, 3.579454999999143
1.385929291125634, 3.6051399999996647
1.400071426749365, 3.634814999997616
1.414213562373096, 3.6564699999871664
1.428355697996827, 3.6729749999940395
1.4424978336205578, 3.689654999994673
1.4566399692442888, 3.7064299999910872
1.4707821048680199, 3.7238000000070315
1.4849242404917509, 3.740480000007665
1.4990663761154817, 3.756454999995185
1.5132085117392127, 3.7730499999888707
1.5273506473629437, 3.7894450000021607
1.5414927829866747, 3.8063599999877624
1.5556349186104057, 3.8230399999883957
1.5697770542341367, 3.839990000007674
1.5839191898578675, 3.8558999999950174
1.5980613254815985, 3.8735149999847636
1.6122034611053295, 3.8894250000012107
1.6263455967290603, 3.906300000002375
1.6404877323527913, 3.923099999985425
1.6546298679765223, 3.939760000008391
1.6687720036002534, 3.956319999997504
1.6829141392239841, 3.9737199999799486
1.6970562748477152, 3.9896000000007916
1.7111984104714462, 4.010030000004917
1.7253405460951772, 4.022924999997485
1.7394826817189082, 4.04042499998468
1.753624817342639, 4.056649999984074
1.76776695296637, 4.073489999980666
1.781909088590101, 4.089520000008633
1.796051224213832, 4.106334999989485
1.810193359837563, 4.123120000003837
1.8243354954612938, 4.1400549999962095
1.8384776310850248, 4.156400000007125
1.8526197667087558, 4.173139999998966
1.8667619023324868, 4.191079999989597
1.8809040379562179, 4.206589999987045
1.8950461735799486, 4.223165000003064
1.9091883092036797, 4.2403099999937695
1.9233304448274107, 4.256995000003371
1.9374725804511417, 4.272789999988163
1.9516147160748727, 4.292155000002822
1.9657568516986035, 4.306394999992335
1.9798989873223345, 4.333924999984447
1.9940411229460655, 4.358739999996033
2.0081832585697965, 4.399269999994431
2.0223253941935275, 4.419469999993453
2.0364675298172585, 4.451789999991888
2.0506096654409895, 4.4695950000023
2.0647518010647206, 4.487449999985984
2.078893936688451, 4.50922000000719
2.093036072312182, 4.524210000003222
2.107178207935913, 4.540024999994785
